Roy Brandon roybr01 6 20100104 POR 2
Hairston Malik hairsma01 2 20100308 SAS 0
Mahinmi Ian mahinia01 1 20100308 SAS 0
Hickson J.J. hicksjj01 12 20100308 CLE 1
Williams Mo willima01 17 20100308 CLE 1
Williams Jawad willija04 13 20100308 CLE 1
Parker Anthony parkean01 8 20100308 CLE 1
Jamison Antawn jamisan01 17 20100308 CLE 1
West Delonte westde01 16 20100308 CLE 1
Varejão Anderson varejan01 11 20100308 CLE 1
Moon Jamario moonja01 0 20100308 CLE 1
Gibson Daniel gibsoda01 3 20100308 CLE 1
James LeBron jamesle01 23 20100312 CLE 1
Williams Mo willima01 21 20100312 CLE 1
Hickson J.J. hicksjj01 7 20100312 CLE 1
Parker Anthony parkean01 5 20100312 CLE 1
Powe Leon powele01 0 20100312 CLE 1
Varejão Anderson varejan01 12 20100312 CLE 1
West Delonte westde01 17 20100312 CLE 1
Moon Jamario moonja01 9 20100312 CLE 1
Williams Jawad willija04 6 20100312 CLE 1
Brand Elton brandel01 24 20100312 PHI 2
Iguodala Andre iguodan01 30 20100312 PHI 2
Holiday Jrue holidjr01 6 20100312 PHI 2
Williams Lou willilo02 6 20100312 PHI 2
Dalembert Samuel dalemsa01 9 20100312 PHI 2
Young Thaddeus youngth01 15 20100312 PHI 2
Green Willie greenwi01 5 20100312 PHI 2
Smith Jason smithja02 0 20100312 PHI 2
Carney Rodney carnero01 0 20100312 PHI 2
Rondo Rajon rondora01 16 20100314 BOS 2
Pierce Paul piercpa01 18 20100314 BOS 2
Allen Ray allenra02 20 20100314 BOS 2
Perkins Kendrick perkike01 6 20100314 BOS 2
Garnett Kevin garneke01 18 20100314 BOS 2
Wallace Rasheed wallara01 5 20100314 BOS 2
Finley Michael finlemi01 4 20100314 BOS 2
Davis Glen davisgl01 4 20100314 BOS 2
Daniels Marquis daniema01 0 20100314 BOS 2
Robinson Nate robinna01 0 20100314 BOS 2
Williams Shelden willish02 2 20100314 BOS 2
Allen Tony allento01 0 20100314 BOS 2
James LeBron jamesle01 30 20100314 CLE 1
Williams Mo willima01 14 20100314 CLE 1
Parker Anthony parkean01 6 20100314 CLE 1
Jamison Antawn jamisan01 15 20100314 CLE 1
Hickson J.J. hicksjj01 12 20100314 CLE 1
Varejão Anderson varejan01 17 20100314 CLE 1
West Delonte westde01 4 20100314 CLE 1
Moon Jamario moonja01 0 20100314 CLE 1
Powe Leon powele01 6 20100314 CLE 1
James LeBron jamesle01 29 20100316 CLE 1
Jamison Antawn jamisan01 15 20100316 CLE 1
Williams Mo willima01 20 20100316 CLE 1
Hickson J.J. hicksjj01 8 20100316 CLE 1
Parker Anthony parkean01 7 20100316 CLE 1
Varejão Anderson varejan01 9 20100316 CLE 1
Gibson Daniel gibsoda01 5 20100316 CLE 1
Williams Jawad willija04 10 20100316 CLE 1
Powe Leon powele01 7 20100316 CLE 1
Moon Jamario moonja01 3 20100316 CLE 1
Prince Tayshaun princta01 15 20100316 DET 2
Maxiell Jason maxieja01 10 20100316 DET 2
Bynum Will bynumwi01 12 20100316 DET 2
Hamilton Richard hamilri01 24 20100316 DET 2
Jerebko Jonas jerebjo01 10 20100316 DET 2
Villanueva Charlie villach01 16 20100316 DET 2
Gordon Ben gordobe01 4 20100316 DET 2
Daye Austin dayeau01 6 20100316 DET 2
Brown Kwame brownkw01 4 20100316 DET 2
Murphy Troy murphtr01 19 20100317 IND 2
Rush Brandon rushbr01 13 20100317 IND 2
Watson Earl watsoea01 9 20100317 IND 2
Jones Dahntay jonesda02 10 20100317 IND 2
Hibbert Roy hibbero01 20 20100317 IND 2
Price A.J. priceaj01 14 20100317 IND 2
Dunleavy Mike dunlemi02 7 20100317 IND 2
Jones Solomon jonesso01 2 20100317 IND 2
McRoberts Josh mcrobjo01 0 20100317 IND 2
James LeBron jamesle01 32 20100317 CLE 1
Jamison Antawn jamisan01 17 20100317 CLE 1
Williams Mo willima01 7 20100317 CLE 1
Parker Anthony parkean01 2 20100317 CLE 1
Hickson J.J. hicksjj01 13 20100317 CLE 1
Varejão Anderson varejan01 13 20100317 CLE 1
West Delonte westde01 9 20100317 CLE 1
Williams Jawad willija04 3 20100317 CLE 1
Powe Leon powele01 3 20100317 CLE 1
James LeBron jamesle01 29 20100319 CLE 1
Williams Mo willima01 18 20100319 CLE 1
Jamison Antawn jamisan01 2 20100319 CLE 1
Parker Anthony parkean01 9 20100319 CLE 1
Hickson J.J. hicksjj01 4 20100319 CLE 1
Varejão Anderson varejan01 3 20100319 CLE 1
West Delonte westde01 10 20100319 CLE 1
Williams Jawad willija04 10 20100319 CLE 1
Powe Leon powele01 7 20100319 CLE 1
Hinrich Kirk hinriki01 10 20100319 CHI 2
Gibson Taj gibsota01 20 20100319 CHI 2
Johnson James johnsja01 16 20100319 CHI 2
Miller Brad millebr01 6 20100319 CHI 2
Pargo Jannero pargoja01 6 20100319 CHI 2
Murray Ronald murraro01 12 20100319 CHI 2
Warrick Hakim warriha01 7 20100319 CHI 2
Richard Chris richach01 2 20100319 CHI 2
Law Acie lawac01 6 20100319 CHI 2
Alexander Joe alexajo01 0 20100319 CHI 2
Maxiell Jason maxieja01 16 20100321 DET 2
Prince Tayshaun princta01 9 20100321 DET 2
Jerebko Jonas jerebjo01 9 20100321 DET 2
Bynum Will bynumwi01 5 20100321 DET 2
Hamilton Richard hamilri01 6 20100321 DET 2
Gordon Ben gordobe01 7 20100321 DET 2
Stuckey Rodney stuckro01 4 20100321 DET 2
Summers DaJuan summeda01 8 20100321 DET 2
Villanueva Charlie villach01 11 20100321 DET 2
Brown Kwame brownkw01 4 20100321 DET 2
Daye Austin dayeau01 0 20100321 DET 2
Williams Mo willima01 12 20100321 CLE 1
James LeBron jamesle01 15 20100321 CLE 1
Hickson J.J. hicksjj01 13 20100321 CLE 1
Jamison Antawn jamisan01 6 20100321 CLE 1
Parker Anthony parkean01 11 20100321 CLE 1
West Delonte westde01 15 20100321 CLE 1
Powe Leon powele01 16 20100321 CLE 1
Varejão Anderson varejan01 6 20100321 CLE 1
Williams Jawad willija04 6 20100321 CLE 1
Moon Jamario moonja01 2 20100321 CLE 1
Gibson Daniel gibsoda01 0 20100321 CLE 1
Jackson Darnell jacksda01 2 20100321 CLE 1
James LeBron jamesle01 38 20100324 CLE 1
Williams Mo willima01 8 20100324 CLE 1
Jamison Antawn jamisan01 11 20100324 CLE 1
Parker Anthony parkean01 5 20100324 CLE 1
Hickson J.J. hicksjj01 20 20100324 CLE 1
Varejão Anderson varejan01 4 20100324 CLE 1
West Delonte westde01 15 20100324 CLE 1
Ilgauskas Zydrunas ilgauzy01 1 20100324 CLE 1
Gibson Daniel gibsoda01 3 20100324 CLE 1
Williams Jawad willija04 0 20100324 CLE 1
Thornton Marcus thornma01 20 20100324 NOH 2
West David westda01 16 20100324 NOH 2
Paul Chris paulch01 5 20100324 NOH 2
Peterson Morris petermo01 9 20100324 NOH 2
Okafor Emeka okafoem01 6 20100324 NOH 2
Collison Darren collida01 17 20100324 NOH 2
Songaila Darius songada01 11 20100324 NOH 2
Posey James poseyja01 6 20100324 NOH 2
Wright Julian wrighju01 2 20100324 NOH 2
James LeBron jamesle01 27 20100326 CLE 0
Jamison Antawn jamisan01 24 20100326 CLE 0
Williams Mo willima01 6 20100326 CLE 0
Hickson J.J. hicksjj01 20 20100326 CLE 0
Parker Anthony parkean01 5 20100326 CLE 0
West Delonte westde01 7 20100326 CLE 0
Ilgauskas Zydrunas ilgauzy01 4 20100326 CLE 0
Varejão Anderson varejan01 4 20100326 CLE 0
Powe Leon powele01 0 20100326 CLE 0
Williams Jawad willija04 0 20100326 CLE 0
Gibson Daniel gibsoda01 0 20100326 CLE 0
Hill George hillge01 14 20100326 SAS 1
Ginóbili Manu ginobma01 30 20100326 SAS 1
Jefferson Richard jefferi01 16 20100326 SAS 1
Duncan Tim duncati01 16 20100326 SAS 1
McDyess Antonio mcdyean01 8 20100326 SAS 1
Bogans Keith boganke01 8 20100326 SAS 1
Blair DeJuan blairde01 6 20100326 SAS 1
Bonner Matt bonnema01 2 20100326 SAS 1
Mason Roger masonro01 0 20100326 SAS 1
Hairston Malik hairsma01 2 20100326 SAS 1
Hill George hillge01 15 20100328 SAS 1
Ginóbili Manu ginobma01 28 20100328 SAS 1
Jefferson Richard jefferi01 16 20100328 SAS 1
Duncan Tim duncati01 8 20100328 SAS 1
McDyess Antonio mcdyean01 6 20100328 SAS 1
Bonner Matt bonnema01 5 20100328 SAS 1
Bogans Keith boganke01 6 20100328 SAS 1
Blair DeJuan blairde01 7 20100328 SAS 1
Mason Roger masonro01 1 20100328 SAS 1
Mahinmi Ian mahinia01 2 20100328 SAS 1
Hairston Malik hairsma01 0 20100328 SAS 1
Temple Garrett templga01 0 20100328 SAS 1
Pierce Paul piercpa01 18 20100328 BOS 2
Rondo Rajon rondora01 6 20100328 BOS 2
Garnett Kevin garneke01 12 20100328 BOS 2
Allen Ray allenra02 7 20100328 BOS 2
Wallace Rasheed wallara01 7 20100328 BOS 2
Davis Glen davisgl01 2 20100328 BOS 2
Finley Michael finlemi01 0 20100328 BOS 2
Robinson Nate robinna01 0 20100328 BOS 2
Daniels Marquis daniema01 4 20100328 BOS 2
Williams Shelden willish02 11 20100328 BOS 2
Allen Tony allento01 6 20100328 BOS 2
Scalabrine Brian scalabr01 0 20100328 BOS 2
Hill George hillge01 19 20100329 SAS 0
Jefferson Richard jefferi01 16 20100329 SAS 0
Duncan Tim duncati01 13 20100329 SAS 0
McDyess Antonio mcdyean01 0 20100329 SAS 0
Bogans Keith boganke01 1 20100329 SAS 0
Bonner Matt bonnema01 10 20100329 SAS 0
Hairston Malik hairsma01 4 20100329 SAS 0
Blair DeJuan blairde01 11 20100329 SAS 0
Temple Garrett templga01 3 20100329 SAS 0
Mason Roger masonro01 7 20100329 SAS 0
Lopez Brook lopezbr01 22 20100329 NJN 1
Harris Devin harride01 17 20100329 NJN 1
Lee Courtney leeco01 19 20100329 NJN 1
Jianlian Yi jianlyi01 8 20100329 NJN 1
Hayes Jarvis hayesja01 3 20100329 NJN 1
Williams Terrence willite01 13 20100329 NJN 1
Humphries Kris humphkr01 4 20100329 NJN 1
Dooling Keyon doolike01 4 20100329 NJN 1
Boone Josh boonejo01 0 20100329 NJN 1
Douglas-Roberts Chris douglch01 0 20100329 NJN 1
Richardson Jason richaja01 23 20100331 PHO 1
Nash Steve nashst01 24 20100331 PHO 1
Stoudemire Amar'e stoudam01 15 20100331 PHO 1
Hill Grant hillgr01 9 20100331 PHO 1
Collins Jarron collija03 0 20100331 PHO 1
Frye Channing fryech01 12 20100331 PHO 1
Dudley Jared dudleja01 13 20100331 PHO 1
Amundson Lou amundlo01 7 20100331 PHO 1
Dragić Goran dragigo01 11 20100331 PHO 1
Barbosa Leandro barbole01 2 20100331 PHO 1
Lee Courtney leeco01 17 20100331 NJN 0
Harris Devin harride01 9 20100331 NJN 0
Lopez Brook lopezbr01 19 20100331 NJN 0
Jianlian Yi jianlyi01 11 20100331 NJN 0
Hayes Jarvis hayesja01 8 20100331 NJN 0
Williams Terrence willite01 21 20100331 NJN 0
Humphries Kris humphkr01 17 20100331 NJN 0
Dooling Keyon doolike01 3 20100331 NJN 0
Boone Josh boonejo01 0 20100331 NJN 0
Hill Grant hillgr01 17 20100402 PHO 1
Stoudemire Amar'e stoudam01 29 20100402 PHO 1
Nash Steve nashst01 9 20100402 PHO 1
Richardson Jason richaja01 12 20100402 PHO 1
Collins Jarron collija03 0 20100402 PHO 1
Frye Channing fryech01 8 20100402 PHO 1
Dudley Jared dudleja01 20 20100402 PHO 1
Dragić Goran dragigo01 4 20100402 PHO 1
Amundson Lou amundlo01 8 20100402 PHO 1
Barbosa Leandro barbole01 2 20100402 PHO 1
Jerebko Jonas jerebjo01 14 20100402 DET 2
Stuckey Rodney stuckro01 10 20100402 DET 2
Prince Tayshaun princta01 17 20100402 DET 2
Bynum Will bynumwi01 4 20100402 DET 2
Wallace Ben wallabe01 8 20100402 DET 2
Gordon Ben gordobe01 21 20100402 DET 2
Summers DaJuan summeda01 5 20100402 DET 2
Daye Austin dayeau01 9 20100402 DET 2
Villanueva Charlie villach01 6 20100402 DET 2
Stoudemire Amar'e stoudam01 22 20100403 PHO 0
Hill Grant hillgr01 2 20100403 PHO 0
Richardson Jason richaja01 0 20100403 PHO 0
Nash Steve nashst01 10 20100403 PHO 0
Collins Jarron collija03 2 20100403 PHO 0
Dudley Jared dudleja01 7 20100403 PHO 0
Dragić Goran dragigo01 20 20100403 PHO 0
Barbosa Leandro barbole01 21 20100403 PHO 0
Frye Channing fryech01 3 20100403 PHO 0
Amundson Lou amundlo01 4 20100403 PHO 0
Clark Earl clarkea01 7 20100403 PHO 0
Delfino Carlos delfica01 16 20100403 MIL 1
Salmons John salmojo01 14 20100403 MIL 1
Jennings Brandon jennibr01 23 20100403 MIL 1
Mbah_a_Moute Luc mbahalu01 0 20100403 MIL 1
Bogut Andrew bogutan01 12 20100403 MIL 1
İlyasova Ersan ilyaser01 12 20100403 MIL 1
Thomas Kurt thomaku01 10 20100403 MIL 1
Stackhouse Jerry stackje01 8 20100403 MIL 1
Ridnour Luke ridnolu01 10 20100403 MIL 1
Bell Charlie bellch01 0 20100403 MIL 1
Ivey Royal iveyro01 2 20100403 MIL 1
Brezec Primož brezepr01 0 20100403 MIL 1
Salmons John salmojo01 26 20100406 MIL 1
Delfino Carlos delfica01 8 20100406 MIL 1
Thomas Kurt thomaku01 4 20100406 MIL 1
Jennings Brandon jennibr01 4 20100406 MIL 1
Mbah_a_Moute Luc mbahalu01 0 20100406 MIL 1
İlyasova Ersan ilyaser01 17 20100406 MIL 1
Ridnour Luke ridnolu01 13 20100406 MIL 1
Stackhouse Jerry stackje01 5 20100406 MIL 1
Gadzuric Dan gadzuda01 2 20100406 MIL 1
Deng Luol denglu01 16 20100406 CHI 2
Hinrich Kirk hinriki01 9 20100406 CHI 2
Rose Derrick rosede01 12 20100406 CHI 2
Gibson Taj gibsota01 8 20100406 CHI 2
Noah Joakim noahjo01 8 20100406 CHI 2
Murray Ronald murraro01 6 20100406 CHI 2
Miller Brad millebr01 10 20100406 CHI 2
Pargo Jannero pargoja01 3 20100406 CHI 2
Warrick Hakim warriha01 0 20100406 CHI 2
Johnson James johnsja01 2 20100406 CHI 2
Lee Courtney leeco01 19 20100407 NJN 2
Jianlian Yi jianlyi01 11 20100407 NJN 2
Lopez Brook lopezbr01 5 20100407 NJN 2
Harris Devin harride01 25 20100407 NJN 2
Hayes Jarvis hayesja01 4 20100407 NJN 2
Humphries Kris humphkr01 7 20100407 NJN 2
Williams Terrence willite01 6 20100407 NJN 2
Dooling Keyon doolike01 8 20100407 NJN 2
Douglas-Roberts Chris douglch01 4 20100407 NJN 2
Boone Josh boonejo01 0 20100407 NJN 2
Quinn Chris quinnch01 0 20100407 NJN 2
Salmons John salmojo01 22 20100407 MIL 1
Thomas Kurt thomaku01 12 20100407 MIL 1
Delfino Carlos delfica01 7 20100407 MIL 1
Jennings Brandon jennibr01 12 20100407 MIL 1
Mbah_a_Moute Luc mbahalu01 6 20100407 MIL 1
İlyasova Ersan ilyaser01 15 20100407 MIL 1
Stackhouse Jerry stackje01 18 20100407 MIL 1
Bell Charlie bellch01 0 20100407 MIL 1
Ridnour Luke ridnolu01 9 20100407 MIL 1
Gadzuric Dan gadzuda01 5 20100407 MIL 1
Brezec Primož brezepr01 2 20100407 MIL 1
Ivey Royal iveyro01 0 20100407 MIL 1
Delfino Carlos delfica01 23 20100409 MIL 1
Thomas Kurt thomaku01 2 20100409 MIL 1
Jennings Brandon jennibr01 16 20100409 MIL 1
Mbah_a_Moute Luc mbahalu01 13 20100409 MIL 1
Salmons John salmojo01 7 20100409 MIL 1
Ridnour Luke ridnolu01 18 20100409 MIL 1
İlyasova Ersan ilyaser01 5 20100409 MIL 1
Stackhouse Jerry stackje01 5 20100409 MIL 1
Gadzuric Dan gadzuda01 2 20100409 MIL 1
Brezec Primož brezepr01 2 20100409 MIL 1
Bell Charlie bellch01 2 20100409 MIL 1
Dalembert Samuel dalemsa01 7 20100409 PHI 2
Iguodala Andre iguodan01 21 20100409 PHI 2
Holiday Jrue holidjr01 13 20100409 PHI 2
Kapono Jason kaponja01 4 20100409 PHI 2
Brand Elton brandel01 2 20100409 PHI 2
Williams Lou willilo02 15 20100409 PHI 2
Green Willie greenwi01 11 20100409 PHI 2
Meeks Jodie meeksjo01 11 20100409 PHI 2
Speights Marreese speigma01 4 20100409 PHI 2
Elson Francisco elsonfr01 2 20100409 PHI 2
Rondo Rajon rondora01 15 20100410 BOS 1
Pierce Paul piercpa01 24 20100410 BOS 1
Allen Ray allenra02 21 20100410 BOS 1
Wallace Rasheed wallara01 12 20100410 BOS 1
Perkins Kendrick perkike01 0 20100410 BOS 1
Davis Glen davisgl01 12 20100410 BOS 1
Allen Tony allento01 7 20100410 BOS 1
Finley Michael finlemi01 3 20100410 BOS 1
Robinson Nate robinna01 7 20100410 BOS 1
Williams Shelden willish02 4 20100410 BOS 1
Daniels Marquis daniema01 0 20100410 BOS 1
Salmons John salmojo01 21 20100410 MIL 0
Jennings Brandon jennibr01 19 20100410 MIL 0
Delfino Carlos delfica01 10 20100410 MIL 0
Thomas Kurt thomaku01 8 20100410 MIL 0
Mbah_a_Moute Luc mbahalu01 2 20100410 MIL 0
Stackhouse Jerry stackje01 12 20100410 MIL 0
İlyasova Ersan ilyaser01 11 20100410 MIL 0
Ridnour Luke ridnolu01 5 20100410 MIL 0
Gadzuric Dan gadzuda01 2 20100410 MIL 0
Brezec Primož brezepr01 0 20100410 MIL 0
Ivey Royal iveyro01 0 20100410 MIL 0
Rondo Rajon rondora01 4 20100413 BOS 0
Allen Ray allenra02 25 20100413 BOS 0
Pierce Paul piercpa01 28 20100413 BOS 0
Garnett Kevin garneke01 14 20100413 BOS 0
Perkins Kendrick perkike01 2 20100413 BOS 0
Wallace Rasheed wallara01 2 20100413 BOS 0
Davis Glen davisgl01 6 20100413 BOS 0
Daniels Marquis daniema01 7 20100413 BOS 0
Finley Michael finlemi01 0 20100413 BOS 0
Robinson Nate robinna01 5 20100413 BOS 0
Noah Joakim noahjo01 9 20100413 CHI 1
Rose Derrick rosede01 39 20100413 CHI 1
Deng Luol denglu01 7 20100413 CHI 1
Hinrich Kirk hinriki01 30 20100413 CHI 1
Gibson Taj gibsota01 6 20100413 CHI 1
Miller Brad millebr01 8 20100413 CHI 1
Pargo Jannero pargoja01 2 20100413 CHI 1
Warrick Hakim warriha01 0 20100413 CHI 1
Murray Ronald murraro01 0 20100413 CHI 1
Rose Derrick rosede01 27 20100414 CHI 1
Noah Joakim noahjo01 21 20100414 CHI 1
Hinrich Kirk hinriki01 8 20100414 CHI 1
Gibson Taj gibsota01 11 20100414 CHI 1
Deng Luol denglu01 11 20100414 CHI 1
Miller Brad millebr01 11 20100414 CHI 1
Murray Ronald murraro01 9 20100414 CHI 1
Johnson James johnsja01 0 20100414 CHI 1
Pargo Jannero pargoja01 0 20100414 CHI 1
Wallace Gerald wallage01 15 20100414 CHA 2
Jackson Stephen jacksst02 14 20100414 CHA 2
Felton Raymond feltora01 5 20100414 CHA 2
Diaw Boris diawbo01 10 20100414 CHA 2
Ratliff Theo ratlith01 0 20100414 CHA 2
Thomas Tyrus thomaty01 16 20100414 CHA 2
Hughes Larry hughela01 8 20100414 CHA 2
Augustin D.J. augusdj01 4 20100414 CHA 2
Mohammed Nazr mohamna01 9 20100414 CHA 2
Henderson Gerald hendege02 4 20100414 CHA 2
Chandler Tyson chandty01 4 20100414 CHA 2
Graham Stephen grahast01 0 20100414 CHA 2
Hinrich Kirk hinriki01 8 20100417 CHI 0
Rose Derrick rosede01 28 20100417 CHI 0
Deng Luol denglu01 12 20100417 CHI 0
Noah Joakim noahjo01 10 20100417 CHI 0
Gibson Taj gibsota01 8 20100417 CHI 0
Miller Brad millebr01 4 20100417 CHI 0
Murray Ronald murraro01 9 20100417 CHI 0
Warrick Hakim warriha01 4 20100417 CHI 0
Pargo Jannero pargoja01 0 20100417 CHI 0
Richard Chris richach01 0 20100417 CHI 0
Johnson James johnsja01 0 20100417 CHI 0
James LeBron jamesle01 24 20100417 CLE 1
Williams Mo willima01 19 20100417 CLE 1
Jamison Antawn jamisan01 15 20100417 CLE 1
Parker Anthony parkean01 9 20100417 CLE 1
O'Neal Shaquille onealsh01 12 20100417 CLE 1
Varejão Anderson varejan01 8 20100417 CLE 1
West Delonte westde01 4 20100417 CLE 1
Ilgauskas Zydrunas ilgauzy01 2 20100417 CLE 1
Moon Jamario moonja01 3 20100417 CLE 1
Gibson Daniel gibsoda01 0 20100417 CLE 1
Williams Jawad willija04 0 20100417 CLE 1
Hickson J.J. hicksjj01 0 20100417 CLE 1
Rose Derrick rosede01 23 20100419 CHI 2
Noah Joakim noahjo01 25 20100419 CHI 2
Deng Luol denglu01 20 20100419 CHI 2
Hinrich Kirk hinriki01 5 20100419 CHI 2
Gibson Taj gibsota01 11 20100419 CHI 2
Murray Ronald murraro01 14 20100419 CHI 2
Miller Brad millebr01 4 20100419 CHI 2
Johnson James johnsja01 0 20100419 CHI 2
James LeBron jamesle01 40 20100419 CLE 1
Williams Mo willima01 12 20100419 CLE 1
Jamison Antawn jamisan01 14 20100419 CLE 1
Parker Anthony parkean01 9 20100419 CLE 1
O'Neal Shaquille onealsh01 8 20100419 CLE 1
Varejão Anderson varejan01 7 20100419 CLE 1
West Delonte westde01 7 20100419 CLE 1
Moon Jamario moonja01 12 20100419 CLE 1
Ilgauskas Zydrunas ilgauzy01 3 20100419 CLE 1
Hickson J.J. hicksjj01 0 20100419 CLE 1
James LeBron jamesle01 39 20100422 CLE 0
Williams Mo willima01 21 20100422 CLE 0
Jamison Antawn jamisan01 19 20100422 CLE 0
Parker Anthony parkean01 8 20100422 CLE 0
O'Neal Shaquille onealsh01 6 20100422 CLE 0
West Delonte westde01 7 20100422 CLE 0
Varejão Anderson varejan01 3 20100422 CLE 0
Moon Jamario moonja01 3 20100422 CLE 0
Ilgauskas Zydrunas ilgauzy01 0 20100422 CLE 0
Hickson J.J. hicksjj01 0 20100422 CLE 0
Rose Derrick rosede01 31 20100422 CHI 1
Deng Luol denglu01 20 20100422 CHI 1
Hinrich Kirk hinriki01 27 20100422 CHI 1
Gibson Taj gibsota01 8 20100422 CHI 1
Noah Joakim noahjo01 10 20100422 CHI 1
Murray Ronald murraro01 2 20100422 CHI 1
Miller Brad millebr01 10 20100422 CHI 1
Johnson James johnsja01 0 20100422 CHI 1
Jamison Antawn jamisan01 24 20100425 CLE 1
James LeBron jamesle01 37 20100425 CLE 1
Williams Mo willima01 19 20100425 CLE 1
Parker Anthony parkean01 12 20100425 CLE 1
O'Neal Shaquille onealsh01 6 20100425 CLE 1
West Delonte westde01 6 20100425 CLE 1
Varejão Anderson varejan01 3 20100425 CLE 1
Hickson J.J. hicksjj01 10 20100425 CLE 1
Moon Jamario moonja01 2 20100425 CLE 1
Gibson Daniel gibsoda01 2 20100425 CLE 1
Ilgauskas Zydrunas ilgauzy01 0 20100425 CLE 1
Williams Jawad willija04 0 20100425 CLE 1
Rose Derrick rosede01 21 20100425 CHI 0
Noah Joakim noahjo01 21 20100425 CHI 0
Deng Luol denglu01 16 20100425 CHI 0
Hinrich Kirk hinriki01 10 20100425 CHI 0
Gibson Taj gibsota01 4 20100425 CHI 0
Murray Ronald murraro01 11 20100425 CHI 0
Miller Brad millebr01 7 20100425 CHI 0
Warrick Hakim warriha01 3 20100425 CHI 0
Johnson James johnsja01 0 20100425 CHI 0
Pargo Jannero pargoja01 3 20100425 CHI 0
Richard Chris richach01 0 20100425 CHI 0
Brown Devin brownde02 2 20100425 CHI 0
Deng Luol denglu01 26 20100427 CHI 2
Rose Derrick rosede01 31 20100427 CHI 2
Hinrich Kirk hinriki01 12 20100427 CHI 2
Noah Joakim noahjo01 8 20100427 CHI 2
Gibson Taj gibsota01 7 20100427 CHI 2
Murray Ronald murraro01 6 20100427 CHI 2
Miller Brad millebr01 2 20100427 CHI 2
Warrick Hakim warriha01 2 20100427 CHI 2
James LeBron jamesle01 19 20100427 CLE 1
Jamison Antawn jamisan01 25 20100427 CLE 1
Williams Mo willima01 7 20100427 CLE 1
O'Neal Shaquille onealsh01 14 20100427 CLE 1
Parker Anthony parkean01 3 20100427 CLE 1
West Delonte westde01 16 20100427 CLE 1
Varejão Anderson varejan01 5 20100427 CLE 1
Moon Jamario moonja01 7 20100427 CLE 1
Hickson J.J. hicksjj01 0 20100427 CLE 1
Allen Ray allenra02 14 20100501 BOS 2
Rondo Rajon rondora01 27 20100501 BOS 2
Pierce Paul piercpa01 13 20100501 BOS 2
Garnett Kevin garneke01 18 20100501 BOS 2
Perkins Kendrick perkike01 9 20100501 BOS 2
Allen Tony allento01 5 20100501 BOS 2
Wallace Rasheed wallara01 2 20100501 BOS 2
Davis Glen davisgl01 5 20100501 BOS 2
Finley Michael finlemi01 0 20100501 BOS 2
Daniels Marquis daniema01 0 20100501 BOS 2
James LeBron jamesle01 35 20100501 CLE 1
Williams Mo willima01 20 20100501 CLE 1
Jamison Antawn jamisan01 7 20100501 CLE 1
Parker Anthony parkean01 2 20100501 CLE 1
O'Neal Shaquille onealsh01 11 20100501 CLE 1
West Delonte westde01 8 20100501 CLE 1
Varejão Anderson varejan01 4 20100501 CLE 1
Hickson J.J. hicksjj01 11 20100501 CLE 1
Moon Jamario moonja01 3 20100501 CLE 1
Ilgauskas Zydrunas ilgauzy01 0 20100501 CLE 1
Rondo Rajon rondora01 13 20100503 BOS 1
Allen Ray allenra02 22 20100503 BOS 1
Garnett Kevin garneke01 18 20100503 BOS 1
Pierce Paul piercpa01 14 20100503 BOS 1
Perkins Kendrick perkike01 10 20100503 BOS 1
Wallace Rasheed wallara01 17 20100503 BOS 1
Allen Tony allento01 4 20100503 BOS 1
Davis Glen davisgl01 6 20100503 BOS 1
Daniels Marquis daniema01 0 20100503 BOS 1
Finley Michael finlemi01 0 20100503 BOS 1
Williams Shelden willish02 0 20100503 BOS 1
Robinson Nate robinna01 0 20100503 BOS 1
James LeBron jamesle01 24 20100503 CLE 0
Jamison Antawn jamisan01 16 20100503 CLE 0
Williams Mo willima01 4 20100503 CLE 0
Parker Anthony parkean01 6 20100503 CLE 0
O'Neal Shaquille onealsh01 9 20100503 CLE 0
West Delonte westde01 4 20100503 CLE 0
Varejão Anderson varejan01 8 20100503 CLE 0
Hickson J.J. hicksjj01 13 20100503 CLE 0
Moon Jamario moonja01 2 20100503 CLE 0
Gibson Daniel gibsoda01 0 20100503 CLE 0
Williams Jawad willija04 0 20100503 CLE 0
James LeBron jamesle01 38 20100507 CLE 1
Parker Anthony parkean01 11 20100507 CLE 1
Williams Mo willima01 12 20100507 CLE 1
Jamison Antawn jamisan01 20 20100507 CLE 1
O'Neal Shaquille onealsh01 12 20100507 CLE 1
West Delonte westde01 14 20100507 CLE 1
Varejão Anderson varejan01 6 20100507 CLE 1
Hickson J.J. hicksjj01 5 20100507 CLE 1
Moon Jamario moonja01 0 20100507 CLE 1
Powe Leon powele01 4 20100507 CLE 1
Gibson Daniel gibsoda01 2 20100507 CLE 1
Pierce Paul piercpa01 11 20100507 BOS 0
Rondo Rajon rondora01 18 20100507 BOS 0
Allen Ray allenra02 7 20100507 BOS 0
Garnett Kevin garneke01 19 20100507 BOS 0
Perkins Kendrick perkike01 5 20100507 BOS 0
Davis Glen davisgl01 5 20100507 BOS 0
Allen Tony allento01 10 20100507 BOS 0
Wallace Rasheed wallara01 2 20100507 BOS 0
Robinson Nate robinna01 11 20100507 BOS 0
Daniels Marquis daniema01 0 20100507 BOS 0
Finley Michael finlemi01 3 20100507 BOS 0
Williams Shelden willish02 4 20100507 BOS 0
